Year,Month,Day,"Patuxent Reservoir Inflow, MGD",BOP Storage,EOP Storage,Release,Spill,,
1940,4,27,126,10100,10100,44.75,81.25,,
1940,4,28,115,10100,10100,44.75,70.25,,
1940,4,29,111,10100,10100,44.75,66.25,,
1940,4,30,105,10100,10100,44.75,60.25,,
1940,5,1,105,10100,10100,44.75,60.25,,
1940,5,2,154,10100,10100,44.75,109.25,,
1940,5,3,121,10100,10100,44.75,76.25,,
1940,5,4,109,10100,10100,44.75,64.25,,
1940,5,5,99,10100,10100,44.75,54.25,,
1940,5,6,93,10100,10100,44.75,48.25,,
1940,5,7,89,10100,10100,44.75,44.25,,
1940,5,8,87,10100,10100,44.75,42.25,,
1940,5,9,97,10100,10100,44.75,52.25,,
1940,5,10,85,10100,10100,44.75,40.25,,
1940,5,11,82,10100,10100,44.75,37.25,,
1940,5,12,80,10100,10100,44.75,35.25,,
1940,5,13,78,10100,10100,44.75,33.25,,
1940,5,14,77,10100,10100,44.75,32.25,,
1940,5,15,73,10100,10100,44.75,28.25,,
1940,5,16,103,10100,10100,44.75,58.25,,
1940,5,17,115,10100,10100,44.75,70.25,,
1940,5,18,85,10100,10100,44.75,40.25,,
1940,5,19,78,10100,10100,44.75,33.25,,
1940,5,20,121,10100,10100,44.75,76.25,,
1940,5,21,194,10100,10100,44.75,149.25,,
1940,5,22,93,10100,10100,44.75,48.25,,
1940,5,23,84,10100,10100,44.75,39.25,,
1940,5,24,80,10100,10100,44.75,35.25,,
1940,5,25,101,10100,10100,44.75,56.25,,
1940,5,26,93,10100,10100,44.75,48.25,,
1940,5,27,89,10100,10100,44.75,44.25,,
1940,5,28,89,10100,10100,44.75,44.25,,
1940,5,29,78,10100,10100,44.75,33.25,,
1940,5,30,75,10100,10100,44.75,30.25,,
1940,5,31,91,10100,10100,44.75,46.25,,
1940,6,1,86,10100,10100,44.75,41.25,,
1940,6,2,79,10100,10100,44.75,34.25,,
1940,6,3,71,10100,10100,44.75,26.25,,
1940,6,4,65,10100,10100,44.75,20.25,,
1940,6,5,63,10100,10100,44.75,18.25,,
1940,6,6,61,10100,10100,44.75,16.25,,
1940,6,7,58,10100,10100,44.75,13.25,,
1940,6,8,88,10100,10100,44.75,43.25,,
1940,6,9,71,10100,10100,44.75,26.25,,
1940,6,10,69,10100,10100,44.75,24.25,,
1940,6,11,63,10100,10100,44.75,18.25,,
1940,6,12,63,10100,10100,44.75,18.25,,
1940,6,13,61,10100,10100,44.75,16.25,,
1940,6,14,63,10100,10100,44.75,18.25,,
1940,6,15,53,10100,10100,44.75,8.25,,
1940,6,16,48,10100,10100,44.75,3.25,,
1940,6,17,47,10100,10100,44.75,2.25,,
1940,6,18,51,10100,10100,44.75,6.25,,
1940,6,19,53,10100,10100,44.75,8.25,,
1940,6,20,47,10100,10100,44.75,2.25,,
1940,6,21,43,10100,10098.25,44.75,0,,
1940,6,22,41,10098.25,10094.5,44.75,0,,
1940,6,23,42,10094.5,10091.75,44.75,0,,
1940,6,24,42,10091.75,10089,44.75,0,,
1940,6,25,41,10089,10085.25,44.75,0,,
1940,6,26,37,10085.25,10077.5,44.75,0,,
1940,6,27,36,10077.5,10068.75,44.75,0,,
1940,6,28,39,10068.75,10063,44.75,0,,
1940,6,29,134,10063,10100,44.75,52.25,,
1940,6,30,40,10100,10095.25,44.75,0,,
1940,7,1,44,10095.25,10094.5,44.75,0,,
1940,7,2,46,10094.5,10095.75,44.75,0,,
1940,7,3,48,10095.75,10099,44.75,0,,
1940,7,4,117,10099,10100,44.75,71.25,,
1940,7,5,78,10100,10100,44.75,33.25,,
1940,7,6,54,10100,10100,44.75,9.25,,
1940,7,7,50,10100,10100,44.75,5.25,,
1940,7,8,44,10100,10099.25,44.75,0,,
1940,7,9,41,10099.25,10095.5,44.75,0,,
1940,7,10,39,10095.5,10089.75,44.75,0,,
1940,7,11,37,10089.75,10082,44.75,0,,
1940,7,12,33,10082,10070.25,44.75,0,,
1940,7,13,35,10070.25,10060.5,44.75,0,,
1940,7,14,33,10060.5,10048.75,44.75,0,,
1940,7,15,33,10048.75,10037,44.75,0,,
1940,7,16,33,10037,10025.25,44.75,0,,
1940,7,17,36,10025.25,10016.5,44.75,0,,
1940,7,18,34,10016.5,10005.75,44.75,0,,
1940,7,19,31,10005.75,9992,44.75,0,,
1940,7,20,30,9992,9977.25,44.75,0,,
1940,7,21,25,9977.25,9957.5,44.75,0,,
1940,7,22,23,9957.5,9935.75,44.75,0,,
1940,7,23,26,9935.75,9917,44.75,0,,
1940,7,24,101,9917,9973.25,44.75,0,,
1940,7,25,41,9973.25,9969.5,44.75,0,,
1940,7,26,28,9969.5,9952.75,44.75,0,,
1940,7,27,25,9952.75,9933,44.75,0,,
1940,7,28,23,9933,9911.25,44.75,0,,
1940,7,29,45,9911.25,9911.5,44.75,0,,
1940,7,30,33,9911.5,9899.75,44.75,0,,
1940,7,31,25,9899.75,9880,44.75,0,,
1940,8,1,23,9880,9858.25,44.75,0,,
1940,8,2,20,9858.25,9833.5,44.75,0,,
1940,8,3,19,9833.5,9807.75,44.75,0,,
1940,8,4,18,9807.75,9781,44.75,0,,
1940,8,5,19,9781,9755.25,44.75,0,,
1940,8,6,17,9755.25,9727.5,44.75,0,,
1940,8,7,16,9727.5,9698.75,44.75,0,,
1940,8,8,17,9698.75,9671,44.75,0,,
1940,8,9,16,9671,9642.25,44.75,0,,
1940,8,10,16,9642.25,9613.5,44.75,0,,
1940,8,11,16,9613.5,9584.75,44.75,0,,
1940,8,12,16,9584.75,9556,44.75,0,,
1940,8,13,16,9556,9527.25,44.75,0,,
1940,8,14,16,9527.25,9498.5,44.75,0,,
1940,8,15,84,9498.5,9537.75,44.75,0,,
1940,8,16,34,9537.75,9527,44.75,0,,
1940,8,17,39,9527,9521.25,44.75,0,,
1940,8,18,31,9521.25,9507.5,44.75,0,,
1940,8,19,33,9507.5,9495.75,44.75,0,,
1940,8,20,34,9495.75,9485,44.75,0,,
1940,8,21,24,9485,9464.25,44.75,0,,
1940,8,22,19,9464.25,9438.5,44.75,0,,
1940,8,23,18,9438.5,9411.75,44.75,0,,
1940,8,24,24,9411.75,9391,44.75,0,,
1940,8,25,25,9391,9371.25,44.75,0,,
1940,8,26,68,9371.25,9394.5,44.75,0,,
1940,8,27,103,9394.5,9452.75,44.75,0,,
1940,8,28,76,9452.75,9484,44.75,0,,
1940,8,29,53,9484,9492.25,44.75,0,,
1940,8,30,46,9492.25,9493.5,44.75,0,,
1940,8,31,152,9493.5,9600.75,44.75,0,,
1940,9,1,302,9600.75,9858,44.75,0,,
1940,9,2,64,9858,9877.25,44.75,0,,
1940,9,3,48,9877.25,9880.5,44.75,0,,
1940,9,4,42,9880.5,9877.75,44.75,0,,
1940,9,5,38,9877.75,9871,44.75,0,,
1940,9,6,34,9871,9860.25,44.75,0,,
1940,9,7,32,9860.25,9847.5,44.75,0,,
1940,9,8,30,9847.5,9832.75,44.75,0,,
1940,9,9,33,9832.75,9821,44.75,0,,
1940,9,10,32,9821,9808.25,44.75,0,,
1940,9,11,29,9808.25,9792.5,44.75,0,,
1940,9,12,26,9792.5,9773.75,44.75,0,,
1940,9,13,26,9773.75,9755,44.75,0,,
1940,9,14,26,9755,9736.25,44.75,0,,
1940,9,15,25,9736.25,9716.5,44.75,0,,
1940,9,16,26,9716.5,9697.75,44.75,0,,
1940,9,17,28,9697.75,9681,44.75,0,,
1940,9,18,26,9681,9662.25,44.75,0,,
1940,9,19,24,9662.25,9641.5,44.75,0,,
1940,9,20,25,9641.5,9621.75,44.75,0,,
1940,9,21,22,9621.75,9599,44.75,0,,
1940,9,22,20,9599,9574.25,44.75,0,,
1940,9,23,19,9574.25,9548.5,44.75,0,,
1940,9,24,18,9548.5,9521.75,44.75,0,,
1940,9,25,118,9521.75,9595,44.75,0,,
1940,9,26,94,9595,9644.25,44.75,0,,
1940,9,27,40,9644.25,9639.5,44.75,0,,
1940,9,28,34,9639.5,9628.75,44.75,0,,
1940,9,29,27,9628.75,9611,44.75,0,,
1940,9,30,26,9611,9592.25,44.75,0,,
1940,10,1,25,9592.25,9572.5,44.75,0,,
1940,10,2,45,9572.5,9572.75,44.75,0,,
1940,10,3,64,9572.75,9592,44.75,0,,
1940,10,4,39,9592,9586.25,44.75,0,,
1940,10,5,33,9586.25,9574.5,44.75,0,,
1940,10,6,31,9574.5,9560.75,44.75,0,,
1940,10,7,31,9560.75,9547,44.75,0,,
1940,10,8,33,9547,9535.25,44.75,0,,
1940,10,9,43,9535.25,9533.5,44.75,0,,
1940,10,10,37,9533.5,9525.75,44.75,0,,
1940,10,11,33,9525.75,9514,44.75,0,,
1940,10,12,29,9514,9498.25,44.75,0,,
1940,10,13,29,9498.25,9482.5,44.75,0,,
1940,10,14,27,9482.5,9464.75,44.75,0,,
1940,10,15,25,9464.75,9445,44.75,0,,
1940,10,16,26,9445,9426.25,44.75,0,,
1940,10,17,25,9426.25,9406.5,44.75,0,,
1940,10,18,26,9406.5,9387.75,44.75,0,,
1940,10,19,25,9387.75,9368,44.75,0,,
1940,10,20,35,9368,9358.25,44.75,0,,
1940,10,21,37,9358.25,9350.5,44.75,0,,
1940,10,22,33,9350.5,9338.75,44.75,0,,
1940,10,23,31,9338.75,9325,44.75,0,,
1940,10,24,31,9325,9311.25,44.75,0,,
1940,10,25,31,9311.25,9297.5,44.75,0,,
1940,10,26,33,9297.5,9285.75,44.75,0,,
1940,10,27,33,9285.75,9274,44.75,0,,
1940,10,28,33,9274,9262.25,44.75,0,,
1940,10,29,36,9262.25,9253.5,44.75,0,,
1940,10,30,38,9253.5,9246.75,44.75,0,,
1940,10,31,47,9246.75,9249,44.75,0,,
1940,11,1,35,9249,9239.25,44.75,0,,
1940,11,2,188,9239.25,9382.5,44.75,0,,
1940,11,3,87,9382.5,9424.75,44.75,0,,
1940,11,4,56,9424.75,9436,44.75,0,,
1940,11,5,49,9436,9440.25,44.75,0,,
1940,11,6,46,9440.25,9441.5,44.75,0,,
1940,11,7,43,9441.5,9439.75,44.75,0,,
1940,11,8,40,9439.75,9435,44.75,0,,
1940,11,9,37,9435,9427.25,44.75,0,,
1940,11,10,39,9427.25,9421.5,44.75,0,,
1940,11,11,35,9421.5,9411.75,44.75,0,,
1940,11,12,49,9411.75,9416,44.75,0,,
1940,11,13,72,9416,9443.25,44.75,0,,
1940,11,14,155,9443.25,9553.5,44.75,0,,
1940,11,15,348,9553.5,9856.75,44.75,0,,
1940,11,16,123,9856.75,9935,44.75,0,,
1940,11,17,88,9935,9978.25,44.75,0,,
1940,11,18,74,9978.25,10007.5,44.75,0,,
1940,11,19,65,10007.5,10027.75,44.75,0,,
1940,11,20,62,10027.75,10045,44.75,0,,
1940,11,21,61,10045,10061.25,44.75,0,,
1940,11,22,59,10061.25,10075.5,44.75,0,,
1940,11,23,56,10075.5,10086.75,44.75,0,,
1940,11,24,64,10086.75,10100,44.75,6,,
1940,11,25,71,10100,10100,44.75,26.25,,
1940,11,26,77,10100,10100,44.75,32.25,,
1940,11,27,442,10100,10100,44.75,397.25,,
1940,11,28,125,10100,10100,44.75,80.25,,
1940,11,29,94,10100,10100,44.75,49.25,,
1940,11,30,85,10100,10100,44.75,40.25,,
1940,12,1,77,10100,10100,44.75,32.25,,
1940,12,2,72,10100,10100,44.75,27.25,,
1940,12,3,69,10100,10100,44.75,24.25,,
1940,12,4,59,10100,10100,44.75,14.25,,
1940,12,5,67,10100,10100,44.75,22.25,,
1940,12,6,67,10100,10100,44.75,22.25,,
1940,12,7,64,10100,10100,44.75,19.25,,
1940,12,8,65,10100,10100,44.75,20.25,,
1940,12,9,62,10100,10100,44.75,17.25,,
1940,12,10,60,10100,10100,44.75,15.25,,
1940,12,11,59,10100,10100,44.75,14.25,,
1940,12,12,58,10100,10100,44.75,13.25,,
1940,12,13,65,10100,10100,44.75,20.25,,
1940,12,14,71,10100,10100,44.75,26.25,,
1940,12,15,71,10100,10100,44.75,26.25,,
1940,12,16,93,10100,10100,44.75,48.25,,
1940,12,17,159,10100,10100,44.75,114.25,,
1940,12,18,90,10100,10100,44.75,45.25,,
1940,12,19,79,10100,10100,44.75,34.25,,
1940,12,20,76,10100,10100,44.75,31.25,,
1940,12,21,72,10100,10100,44.75,27.25,,
1940,12,22,69,10100,10100,44.75,24.25,,
1940,12,23,67,10100,10100,44.75,22.25,,
1940,12,24,62,10100,10100,44.75,17.25,,
1940,12,25,62,10100,10100,44.75,17.25,,
1940,12,26,74,10100,10100,44.75,29.25,,
1940,12,27,88,10100,10100,44.75,43.25,,
1940,12,28,146,10100,10100,44.75,101.25,,
1940,12,29,137,10100,10100,44.75,92.25,,
1940,12,30,125,10100,10100,44.75,80.25,,
1940,12,31,96,10100,10100,44.75,51.25,,
1941,1,1,87,10100,10100,44.75,42.25,,
1941,1,2,88,10100,10100,44.75,43.25,,
1941,1,3,123,10100,10100,44.75,78.25,,
1941,1,4,106,10100,10100,44.75,61.25,,
1941,1,5,87,10100,10100,44.75,42.25,,
1941,1,6,73,10100,10100,44.75,28.25,,
1941,1,7,79,10100,10100,44.75,34.25,,
1941,1,8,74,10100,10100,44.75,29.25,,
1941,1,9,77,10100,10100,44.75,32.25,,
1941,1,10,71,10100,10100,44.75,26.25,,
1941,1,11,76,10100,10100,44.75,31.25,,
1941,1,12,71,10100,10100,44.75,26.25,,
1941,1,13,69,10100,10100,44.75,24.25,,
1941,1,14,65,10100,10100,44.75,20.25,,
1941,1,15,62,10100,10100,44.75,17.25,,
1941,1,16,97,10100,10100,44.75,52.25,,
1941,1,17,188,10100,10100,44.75,143.25,,
1941,1,18,145,10100,10100,44.75,100.25,,
1941,1,19,108,10100,10100,44.75,63.25,,
1941,1,20,85,10100,10100,44.75,40.25,,
1941,1,21,76,10100,10100,44.75,31.25,,
1941,1,22,83,10100,10100,44.75,38.25,,
1941,1,23,83,10100,10100,44.75,38.25,,
1941,1,24,93,10100,10100,44.75,48.25,,
1941,1,25,173,10100,10100,44.75,128.25,,
1941,1,26,106,10100,10100,44.75,61.25,,
1941,1,27,97,10100,10100,44.75,52.25,,
1941,1,28,92,10100,10100,44.75,47.25,,
1941,1,29,87,10100,10100,44.75,42.25,,
1941,1,30,87,10100,10100,44.75,42.25,,
1941,1,31,83,10100,10100,44.75,38.25,,
1941,2,1,79,10100,10100,44.75,34.25,,
1941,2,2,79,10100,10100,44.75,34.25,,
